,Species,Species.1,Trait,E,Est_Tpk,Est_Response,Rank,Points_Before_Peak,Est_Tpk_std,Est_Response_std,E_std,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,Best_Guess,TempPref,Pathogen,Pathogen_type,Pathogen_len,Pathogen_ES,Pathogen_ES_max,Pathogen_ES_min,Pathogen_ES_median,Best_Guess_len,Best_Guess_ES,Best_Guess_ES_max,Best_Guess_ES_min,Best_Guess_ES_median,TempPref_len,TempPref_ES,TempPref_ES_max,TempPref_ES_min,TempPref_ES_median,Pathogen_type_len,Pathogen_type_ES,Pathogen_type_ES_max,Pathogen_type_ES_min,Pathogen_type_ES_median
49,50,Aphanizomenon gracile,Specific Growth Rate,0.8561618824121541,306.85,0.857503843583,1,5,4.28986147818403,10438.6252364215,1.04550572744971,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
50,51,Aphanizomenon gracile,Specific Growth Rate,0.180567914477585,301.45,0.434984696003,1,5,1.69411158611523,0.0562270816736998,0.0387567307819764,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
51,52,Aphanizomenon ovalisporum,Specific Growth Rate,0.4904281084563039,306.65,0.5223209754379999,1,6,1.8428101681375602,0.7910630520746659,0.0612652051697625,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
52,101,Cylindrospermopsis raciborskii,Specific Growth Rate,1.88469933860169,302.05,0.8278016357979999,1,3,0.244203112183336,0.0468368145062533,0.242748450485516,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
53,102,Cylindrospermopsis raciborskii,Specific Growth Rate,1.2266424371264901,301.75,0.465669997249,1,3,1.30611579328308,0.0891231270731542,0.471323407299563,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
54,103,Cylindrospermopsis raciborskii,Specific Growth Rate,0.458162108122314,305.55,0.376057003533,1,4,2.62257767340385,0.594983502386396,0.250886387829426,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
55,104,Cylindrospermopsis raciborskii,Specific Growth Rate,0.458970179726166,305.55,0.585008288288,1,4,1.9292552654794397,0.5985237757538571,0.10601630322394,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
56,105,Cylindrospermopsis raciborskii,Specific Growth Rate,0.44916493409156,304.75,0.49613957453,1,4,1.5292936779516202,18.087128854245602,0.19989069090058104,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
57,106,Cylindrospermopsis raciborskii,Specific Growth Rate,0.421162213694195,304.55,0.472436312297,1,4,1.38825538667443,0.38106687351321705,0.164399908654518,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
58,107,Cylindrospermopsis raciborskii,Specific Growth Rate,0.363519517044242,306.45,0.652659872511,1,4,4.59926052373224,0.32905943619908,0.18984762887670897,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
59,108,Cylindrospermopsis raciborskii,Specific Growth Rate,0.342701867687103,306.15,0.421448564887,1,4,3.5898063401813,0.504271995582677,0.12675391466554198,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
60,109,Cylindrospermopsis raciborskii,Specific Growth Rate,4.25433692538076,309.25,0.736613278141,1,5,8.00803071345756,0.11377633820782698,1.67061487102415,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
61,110,Cylindrospermopsis raciborskii,Specific Growth Rate,0.477944663222758,301.45,0.497180625038,1,5,1.2043803243725502,0.0481633384645233,0.11468907034800199,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
62,111,Cylindrospermopsis raciborskii,Specific Growth Rate,3.4813042271801002,302.05,0.784660686674,1,4,1.27671562406081,0.626536613258313,1.88199857233889,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
63,112,Cylindrospermopsis raciborskii,Specific Growth Rate,2.02628264522889,301.25,0.608575147209,1,4,0.853717709312035,0.14084245258088,0.985908320581985,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Cylindrospermopsis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
64,256,Limnothrix redekei,Specific Growth Rate,0.712305349311068,294.35,0.203914736282,1,6,0.34996804199076004,0.668854106127134,0.0927844977586341,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Limnothrix,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
65,257,Limnothrix redekei,Specific Growth Rate,0.8348120914921451,296.75,1.3752987076299998,1,4,0.295784786627101,0.0355900267975511,0.0650955942572928,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Oscillatoriaceae,Limnothrix,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
66,320,Microcystis aeruginosa,Specific Growth Rate,2.05388623065161,306.35,1.11986037698,1,4,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
67,321,Microcystis aeruginosa,Specific Growth Rate,1.41696363929265,304.75,0.48957437556,1,3,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
68,322,Microcystis aeruginosa,Specific Growth Rate,1.4191627259597799,304.05,0.626492771845,1,4,0.6522210553659339,0.104462560590664,0.32513730287764603,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
69,323,Microcystis aeruginosa,Specific Growth Rate,0.6321151154604571,305.15,1.17566461794,1,3,1.91945602585354,3.5259000712362703,0.486131694063349,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
70,324,Microcystis aeruginosa,Specific Growth Rate,1.7401628462203702,302.75,0.9475370252420001,1,3,0.892227344842987,0.218619636223348,0.734845700497513,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
71,325,Microcystis aeruginosa,Specific Growth Rate,0.457987461966241,304.65,1.14791525425,1,3,0.693965863706873,0.396317044667153,0.0946649095488504,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
72,326,Microcystis wesenbergii,Specific Growth Rate,0.22535017314574696,309.75,0.229736050091,1,4,,,,Bacteria,Cyanobacteria,Cyanophyceae,Chroococcales,Microcystaceae,Microcystis,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
73,353,Phormidium e11a,Specific Growth Rate,1.5107792883745301,290.85,0.193867744241,1,3,3.4437392771149504,0.11323130432749001,1.28408499588927,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
74,354,Phormidium e11b,Specific Growth Rate,0.302964189989336,295.25,0.196588502091,1,4,2.0474031974697198,0.398697982874428,0.10484966709949901,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
75,355,Phormidium e12,Specific Growth Rate,0.336632303980845,301.25,0.289791510462,1,5,6.64166697985069,0.114235995053748,0.11798033764055,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
76,356,Phormidium e18,Specific Growth Rate,0.416676119117515,301.45,0.442986098236,1,5,,,,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
77,357,Phormidium e2,Specific Growth Rate,1.90973744476091,289.65,0.23831916966400002,1,3,0.922785002045648,0.0384147021373423,0.627414893550429,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
78,358,Phormidium e5,Specific Growth Rate,1.5092049287358702,290.85,0.19386493589200002,1,3,3.3159679679958396,0.113319831758979,1.27257816900628,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
79,359,Phormidium e6a,Specific Growth Rate,0.302964189989336,295.25,0.196588502091,1,4,2.0979505873293895,0.057244074688399,0.10800785803129599,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
80,360,Phormidium e7,Specific Growth Rate,1.90973744476091,289.65,0.23831916966400002,1,3,0.905222168819922,0.0354079254934296,0.611849542468703,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
81,363,Phormidium o043,Specific Growth Rate,0.656256764264657,295.95,0.254277822001,1,4,1.290800747527,0.12766593033557302,0.250479015531509,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
82,364,Phormidium o099,Specific Growth Rate,1.06008242000705,293.25,0.361153580381,1,4,1.7938570512248102,0.39592218761042697,0.39677582605935496,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
83,365,Phormidium o102,Specific Growth Rate,0.33896049303213105,296.35,0.24995724495000002,1,4,10.1339373452591,0.15734377514278602,0.12985034533689999,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
84,366,Phormidium o104,Specific Growth Rate,1.4378231273381201,292.55,0.300610179415,1,3,1.8016080622583899,0.0820454802427278,0.826124661443534,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
85,368,Phormidium o152,Specific Growth Rate,0.7284233856809309,300.15,0.180505621918,1,5,2.08396923588769,0.303231550118958,0.337773099425772,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
86,369,Phormidium o154,Specific Growth Rate,0.085388497382908,301.85,0.11940755590999998,1,4,6.80243956239385,0.0125193132419912,0.032519911926136,Bacteria,Cyanobacteria,Cyanophyceae,Oscillatoriales,Phormidiaceae,Phormidium,PhotosystemII,Mesophile,Non-pathogen,,259.0,0.8918155342717898,0.9580703154542696,0.8262736181934608,0.7967168069953979,85.0,0.9624270112138402,1.1337521620103617,0.8109100318883172,0.8467050056874609,285.0,0.8482998350134399,0.8998210456989797,0.796423751641576,0.8152557070658379,,,,,
