,Species,Model_name,Trait,B0,E,T_pk,E_D,E_D_L,Est_Tpk,Max_response,Slope,Intercept,R_Squared,AIC,BIC,Delta_AIC,Delta_BIC,Best_Type,Rank,Corrected,Number_Of_Data_Points,Points_Before_Peak,Points_After_Peak,Number_Of_Variables,Tpk_std,Response_std,E_std,B0_est,E_est,E_D_est,E_D_L_est,T_pk_est,FinalID,OriginalID,Citation,Latitude,Longitude,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,OptimalConditions,Best_Guess,ConLabGrowthTemp
330_Sch_TF_TKP,Acidithiobacillus ferrooxidans,schoolfield_two_factor_tpk,Sulphur Oxidation Rate,-2.837860763383678,5.4731120654743455,305.05378428682616,4.701206547668873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,schoolfield_two_factor_tpk,1,False,17,13,4,4,NA,NA,NA,-2.837860763383678,5.473112065474346,4.701206547668873,2.9433534283237175,305.0537837969744,330,Fig3_A_ferrooxidans,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,ferrooxidans,True,C16,NA
73_Sch_TF_TKP,Acidithiobacillus thiooxidans,schoolfield_two_factor_tpk,Time To Increase SO4 to 3000mg/L,-3.9654050045353633,0.1890106797937745,303.53641106101185,2.7712110082619104,NA,303.3957,0.0394582944003,NA,NA,0.7442664200316832,-192.529153499127,-186.3630867788459,NA,NA,schoolfield_two_factor_tpk,1,False,17,12,5,4,1.4245948767601058,0.023387389927825703,0.0520129606455523,-3.0794549703874106,3.7669917206358976,5.109286521185161,4.3707657408703575,303.07580894273013,73,Franzman_2005_A_thiooxidans,"2005,  FRANZMANN, P.D. et al , 'Effects of temperature on the rates of iron and sulfur oxidationby selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation', Minerals Engineering, 18, (1304-1314)",NA,NA,Bacteria,Proteobacteria,Acidithiobacillia,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,thiooxidans,True,C16,NA
331_Sch_TF_TKP,Acidithiobacillus thiooxidans,schoolfield_two_factor_tpk,Sulphur Oxidation Rate,-3.6220639569219837,0.5092132986163531,305.2751253031644,5.301284060248622,NA,305.1541,0.235165400805,NA,NA,0.9754101897630025,-176.45328163522106,-169.47462026745112,NA,NA,schoolfield_two_factor_tpk,1,False,20,14,6,4,0.30253725390444336,0.005335990644998058,0.03515742178300944,-1.697351514488206,1.7893740511187326,2.4058240902138186,0.42446822571553633,302.7595,331,Fig3_A_thiooxidans,"2005, P.D. Franzmann and C.M. Haddad and R.B. Hawkes and W.J. Robertson and J.J. Plumb, 'Effects of temperature on the rates of iron and sulfur oxidation by selected bioleaching Bacteria and Archaea: Application of the Ratkowsky equation'. Minerals Engineering, 18(13-14),pp1304-1314",NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,thiooxidans,True,C16,NA
125_Sch_TF_TKP,Acidocella aromatica,schoolfield_two_factor_tpk,Specific Growth Rate,-2.4391547677989345,1.0647418560142412,304.2604335418247,4.0597831017910995,NA,304.1509,6.55447509575,NA,NA,0.9629258500290487,-8.473804369119534,-6.744253623842969,NA,NA,schoolfield_two_factor_tpk,1,False,7,4,3,4,0.5546830255601571,0.5600820781368987,0.2808013088071143,1.4511828210217497,1.1789976683726315,2.1449374901153977,-2.357995336745263,303.14369999999997,125,Jones_2013_A_aromatica," Jones, R. M., Hedrich, S., & Johnson, D. B. (2013). Acidocella aromatica sp. nov.: An acidophilic heterotrophic alphaproteobacterium with unusual phenotypic traits. Extremophiles, 17(5), 841-850.",NA,NA,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,aromatica,True,Aerobic,30.0
151_Sch_TF_TKP,Acidovorax sp. k33,schoolfield_two_factor_tpk,Specific Growth Rate,-1.7171349450152815,0.21114183950212095,305.22298474463145,48.40603049074449,NA,305.081,0.458208219161,NA,NA,0.8535602114277375,-78.99426877517399,-73.7989821270977,NA,NA,schoolfield_two_factor_tpk,1,False,14,12,2,4,3.5897627337166536,0.08252776772962897,0.042820066104224945,-1.0574856976620746,3.388756926908451,3.420144236755643,2.193800045765941,302.86499999999995,151,Mannisto_2002_k33,"2002, Mannisto, M.K. and Puhakka, J.A., 'Psychrotolerant and microaerophilic bacteria in boreal groundwater', Microbial Ecology, 41 (9-16)",60.51,25.16,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,NA,True,Aerobic,NA
171_Sch_TF_TKP,Aeribacillus pallidus,schoolfield_two_factor_tpk,Specific Growth Rate,-3.0802701442410076,0.68675346404346,331.9097291084863,2.6203616910763223,NA,331.80631,5.92583782698,NA,NA,0.9523613395734675,-4.686623580874594,-2.2894158724754146,NA,NA,schoolfield_two_factor_tpk,1,False,8,6,2,4,1.8122528666361917,7.610724660085388,0.1713647972853872,-3.02858607775708,0.5723269253458368,1.1441688936192773,11.272595518278608,328.1774,171,Mnif_2013_A_pallidus,"Mohr, P.W and Krawiec, S. 'Temperature Characteristics and Arrhenius Plots for Nominal Psychrophiles, Mesophiles and Thermophiles', Journal of General Microbiology 121 (311-317)",34.0,10.0,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Aeribacillus,pallidus,True,Aerobic,NA
447_Sch_TF_TKP,Aeromonas hydrophila,schoolfield_two_factor_tpk,Specific Growth Rate,1.0288779669874224,0.6495889185917421,305.8715957905378,4.349188327913858,NA,305.8,45.5313749713,NA,NA,0.9781981640623273,51.41914705348192,60.425133961792696,NA,NA,schoolfield_two_factor_tpk,1,False,30,26,4,4,0.28784507986074326,1.1332116892451356,0.03417879803868122,3.42411046060181,1.2990278298626199,3.2882557771282794,0.29883101801487744,304.09999999999997,447,A_hydrophila_3459,"2005, David A. Ratkowsky and June Olley and Tom Ross, 'Unifying temperature effects on the growth rate of bacteria and the stability of globular proteins'. Journal of Theoretical Biology, 233(3),pp351-362",NA,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,hydrophila,True,Aerobic,NA
223_Sch_TF_TKP,Aeropyrum pernix,schoolfield_two_factor_tpk,Specific Growth Rate,-12.927263122265503,1.4200317033642713,364.20979336444856,4.876366373315826,NA,364.1327,6.09311091451,NA,NA,0.9940157448630316,-23.228969111529025,-20.831761403129846,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,0.303888071500087,0.1882576778208757,0.11505766503872568,-1.0624732420522367,0.6535375101108055,1.1585033867189853,-1.307075020221611,363.2432,223,Sako_1996_A_pernix,"Sako, Y., Nomura, N., Uchida, A., Ishida, Y., Morii, H., Koga, Y., ? Maruyama, T. (1996). Aeropyrum pernix gen. nov., sp. nov., a Novel Aerobic Hyperthermophilic Archaeon Growing at Temperatures up to 100?C. International Journal of Systematic Bacteriology, 46(4), 1070-1077.",29.13,129.2,Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Aeropyrum,pernix,True,Aerobic,90.0
47_Sch_TF_TKP,Alicyclobacillus acidocaldarius,schoolfield_two_factor_tpk,Specific Growth Rate,0.21465029762098595,0.3954105875012899,340.5001511682257,12.363683695285062,NA,340.3951,33.2348835659,NA,NA,0.9125097757390838,23.015095122709322,24.744645867985888,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,2.7072706683780448,166.9389766415125,0.1386391766122354,2.180509658159197,1.9651894867167987,2.1564621624955773,-3.9303789734335974,337.79429999999996,47,Darland_1971_pH3,"Darland, G., & Brock, T. D. (1971). Bacillus acidocaldarius sp.nov., an Acidophilic Thermophilic Spore-forming Bacterium. Journal of General Microbiology, 67(1), 9-15.",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,acidocaldarius,False,Aerobic,NA
48_Sch_TF_TKP,Alicyclobacillus acidocaldarius,schoolfield_two_factor_tpk,Specific Growth Rate,0.2160448623326566,0.4030476937841039,340.6795248721041,13.22327054258889,NA,340.552,35.7941242628,NA,NA,0.9562021453660947,18.819997988970727,20.54954873424729,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,1.960516568504717,11.0676580135763,0.09480021452811395,2.3265672093392875,2.1003157854806314,2.2924952253842843,-4.200631570961263,337.7295,48,Darland_1971_pH4,"Darland, G., & Brock, T. D. (1971). Bacillus acidocaldarius sp.nov., an Acidophilic Thermophilic Spore-forming Bacterium. Journal of General Microbiology, 67(1), 9-15.",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,acidocaldarius,True,Aerobic,NA
49_Sch_TF_TKP,Alicyclobacillus acidocaldarius,schoolfield_two_factor_tpk,Specific Growth Rate,-7.277591801799546,1.6385862710284844,338.0210693903317,1.7562176899621496,NA,337.8834,29.2176480283,NA,NA,0.9999407119389265,-20.70551714058996,-20.65832757841946,NA,NA,schoolfield_two_factor_tpk,1,False,5,5,0,4,0.8833366515662954,1.91393658773359,0.08036510226418575,2.011385445565765,1.253252967829117,8.680664844972911,-4.068160721778579,338.9251397365946,49,Darland_1971_pH5,"Darland, G., & Brock, T. D. (1971). Bacillus acidocaldarius sp.nov., an Acidophilic Thermophilic Spore-forming Bacterium. Journal of General Microbiology, 67(1), 9-15.",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,acidocaldarius,False,Aerobic,NA
245_Sch_TF_TKP,Alkaliphilus transvaalensis,schoolfield_two_factor_tpk,Specific Growth Rate,-2.4541424570669053,1.072401681969956,313.9121864145354,3.523558602854213,NA,313.8499,22.1338284467,NA,NA,0.9748349670529083,12.116204820862952,16.105681184854806,NA,NA,schoolfield_two_factor_tpk,1,False,11,7,4,4,0.5582592945935981,1.3445308565650154,0.17346413668479702,1.6161481485578237,1.156101224458012,1.6265191881371464,0.8019992520894571,313.15479999999997,245,Takai_2001_A_transvaalensis,"2001,  Takai, K et al, 'Alkaliphilus transvaalensis gen. nov., sp. nov., an extremely alkaliphilic bacterium isolated from a deep South African gold mine', International Journal of Systematic and Evolutionary Microbiology, 51 (1245-1256)",-26.0,27.0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Alkaliphilus,transvaalensis,True,A1,37.0
573_Sch_TF_TKP,Anabaena bergii,schoolfield_two_factor_tpk,Specific Growth Rate,-2.6069464726585445,0.49028971405507793,300.1758181356968,2.7405968550903252,NA,300.05,0.394778154753,NA,NA,0.941959596586757,-47.50517919902126,-45.107971490622084,NA,NA,schoolfield_two_factor_tpk,1,False,8,5,3,4,1.465189390462421,0.047642215123145475,0.16607396886616424,-0.9424704470912266,1.8280112458247797,3.4549741387190256,-3.6560224916495594,298.15,573,CT435,"Mehnert, G., Leunert, F., Cir??s, S., J??hnk, K. D., R??cker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",53.45,13.16,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,bergii,True,PhotosystemII,NA
576_Sch_TF_TKP,Anabaena macrospora,schoolfield_two_factor_tpk,Specific Growth Rate,-2.4968718373246177,0.29485187439693106,300.87730638691374,7.743964525316075,NA,300.75,0.251088141152,NA,NA,0.9666321163203431,-51.05893166141883,-49.32938091614227,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,1.0015230448938754,0.05423126519015814,0.07329315493726156,-1.4266764482469263,2.3895176454286577,4.536120083927986,-4.7790352908573155,298.15,576,CT438,"Mehnert, G., Leunert, F., Cir??s, S., J??hnk, K. D., R??cker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",53.15,13.03,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,macrospora,True,PhotosystemII,NA
609_Sch_TF_TKP,Anabaena sp.,schoolfield_two_factor_tpk,Specific Growth Rate,-2.281077541822368,0.4691089803433368,307.282600258835,45.7451880142063,NA,307.15,0.922609327886,NA,NA,0.9451931266796325,-24.752475429889245,-24.705285867718743,NA,NA,schoolfield_two_factor_tpk,1,False,5,4,1,4,NA,NA,NA,-0.6355728532240071,2.2332339857884875,2.7497711466487136,-4.466467971576975,305.15,609,CT475,Nalewajko & Murphy (2001),NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,NA,True,PhotosystemII,NA
552_Sch_TF_TKP,Anabaena sp. pcc7122,schoolfield_two_factor_tpk,Specific Growth Rate,-3.2312360236858297,0.49313381547937896,307.38559141797487,53.63765043920837,NA,307.25,0.402289154489,NA,NA,0.9770545819858519,-37.10411062543235,-37.056921063261846,NA,NA,schoolfield_two_factor_tpk,1,False,5,4,1,4,NA,NA,NA,-1.4742079631739964,2.37144370347311,2.78199260867878,-4.74288740694622,305.65,552,CT400,"L??rling M., Eshetu F., Faassen E.J., Kosten S. & Huszar V. L. M. (2013). Comparison of cyanobacterial and green algal growth rates at different temperatures. Freshwater Biol., 58, 552-559.",NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,NA,True,PhotosystemII,NA
608_Sch_TF_TKP,Anabaena spiroides,schoolfield_two_factor_tpk,Specific Growth Rate,-0.9668055331692227,0.010000000000739862,310.38410927586426,72.85030319658418,NA,310.25,0.400092016342,NA,NA,0.9184415337702564,0.0,-49.81092028962148,NA,NA,schoolfield_two_factor_tpk,1,False,10,7,3,4,NA,NA,NA,-1.083094760310828,2.4517660151491105,3.4835555678194416,-5.848979998217578,297.90514084434767,608,CT473,"Seki, H., Ozawa, H. & Ichimura, S. E. (1981). Temperature dependence of filament length of Anabaena spiroides Klebahn var. crassa Lemm. Hydrobiologia, 83, 419-423.",36.04,140.394,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,spiroides,True,PhotosystemII,NA
605_Sch_TF_TKP,Anabaena ucrainica,schoolfield_two_factor_tpk,Specific Growth Rate,-4.379557224770597,1.3659746967025541,300.8894535395725,1.8962578395998628,NA,300.75,0.736766060555,NA,NA,0.9855886638580945,-60.009871724880085,-56.496946259909855,NA,NA,schoolfield_two_factor_tpk,1,False,10,8,2,4,0.8095641093371384,0.13429499801514835,0.2923422564795378,-0.24821523446149732,0.8695567690813897,6.415263425576977,0.8226046030619234,299.15,605,CT467,"Tsujimura, S. & Okubo, T. (2003). Development of Anabaena blooms in a small reservoir with dense sediment akinete population, with special reference to temperature and irradiance. J. Plankton Res., 25, 1059-1067.",35.5,136.0,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Anabaena,ucrainica,True,PhotosystemII,NA
575_Sch_TF_TKP,Aphanizomenon flosaquae,schoolfield_two_factor_tpk,Specific Growth Rate,-1.509515729451815,0.16185503523553169,300.46232241363504,13.748545564955446,NA,300.35,0.407910302097,NA,NA,0.9833199035719301,-48.812696017351215,-47.083145272074646,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,1.5279957367208217,3.7187873692128828,0.04253736422009116,-0.89062298268893,5.278770336574605,5.576998979117056,-10.55754067314921,298.15,575,CT437,"Mehnert, G., Leunert, F., Cir??s, S., J??hnk, K. D., R??cker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",53.15,13.03,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,flosaquae,True,PhotosystemII,NA
553_Sch_TF_TKP,Aphanizomenon gracile,schoolfield_two_factor_tpk,Specific Growth Rate,-3.265254993840701,0.8561618824121542,306.922471531158,1.4531676864496763,NA,306.85,0.857503843583,NA,NA,0.9197283361150403,-28.924511359170467,-27.965714013030194,NA,NA,schoolfield_two_factor_tpk,1,False,6,5,1,4,4.289861478184032,10438.625236421467,1.0455057274497148,-0.5451686521885366,2.139155086261066,13.94625848374099,-4.278310172522132,305.65,553,CT401,"L??rling M., Eshetu F., Faassen E.J., Kosten S. & Huszar V. L. M. (2013). Comparison of cyanobacterial and green algal growth rates at different temperatures. Freshwater Biol., 58, 552-559.",NA,NA,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,gracile,True,PhotosystemII,NA
574_Sch_TF_TKP,Aphanizomenon gracile,schoolfield_two_factor_tpk,Specific Growth Rate,-1.5379765434531354,0.1805679144775847,301.5064511063059,11.614936504998477,NA,301.45,0.434984696003,NA,NA,0.9851088488904304,-49.25828320946077,-47.5287324641842,NA,NA,schoolfield_two_factor_tpk,1,False,7,5,2,4,1.6941115861152343,0.05622708167369983,0.038756730781976355,-0.9162107325741843,5.347772157999496,5.398308123955485,-10.695544315998992,300.15,574,CT436,"Mehnert, G., Leunert, F., Cir??s, S., J??hnk, K. D., R??cker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",52.24,14.05,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,gracile,True,PhotosystemII,NA
577_Sch_TF_TKP,Aphanizomenon ovalisporum,schoolfield_two_factor_tpk,Specific Growth Rate,-2.8890264488076607,0.4904281084563038,306.7384844075707,12.229914629109112,NA,306.65,0.522320975438,NA,NA,0.9841415632602101,-55.286540655457266,-52.88933294705809,NA,NA,schoolfield_two_factor_tpk,1,False,8,6,2,4,1.842810168137559,0.7910630520746664,0.06126520516976248,-1.0801281743459004,2.0100391814967105,2.040242614936516,0.7412072957909068,308.15,577,CT439,"Mehnert, G., Leunert, F., Cir??s, S., J??hnk, K. D., R??cker, J., Nixdorf, B. & Wiedner, C. (2010). Competitiveness of invasive and native cyanobacteria from temperate freshwaters under various light and temperature conditions. J. Plankton Res., 32, 1009-1021.",40.46,-3.62,Bacteria,Cyanobacteria,Cyanophyceae,Nostocales,Nostocaceae,Aphanizomenon,ovalisporum,True,PhotosystemII,NA
105_Sch_TF_TKP,Archaeoglobus veneficus,schoolfield_two_factor_tpk,Specific Growth Rate,-9.335314113729929,1.3315249680279726,353.0752102714846,2.703187529766879,NA,352.95,16.2412108089,NA,NA,0.9999687748921365,-29.479394186055885,-29.432204623885383,NA,NA,schoolfield_two_factor_tpk,1,False,5,4,1,4,0.058506751747140755,0.05465780353954755,0.02523001793156444,1.5215243103799947,1.0784317651675834,3.6491735163874504,-2.156863530335167,353.05199999999996,105,Huber_1997_A_veneficus ,"Huber, H., Jannasch, H., Rachel, R., Fuchs, T., & Stetter, K. O. (1997). Archaeoglobus veneficus sp nov, a novel facultative chemolithoautotrophic hyperthermophilic sulfite reducer, isolated from abyssal black smokers. Systematic and Applied Microbiology, 20(3), 374-380.",23.36,-44.95,Archaea,Euryarchaeota,Archaeoglobi,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,veneficus,True,C3,75.0
43_Sch_TF_TKP,Bacillus cereus,schoolfield_two_factor_tpk,Specific Growth Rate,-0.07551857206980833,0.839543441042991,306.1644162450814,3.1007270779249936,NA,306.05645001,31.6093187086,NA,NA,0.9849781078871812,13.198692664272105,19.06163627547101,NA,NA,schoolfield_two_factor_tpk,1,False,16,15,1,4,0.8685714487617359,160.63592610804344,0.0872540899198456,2.946295276233094,1.155112653324332,4.620450613297328,0.5391721770058612,307.1835996,43,Choma_B_cereus,"2000,  Choma, C. et al, 'Effect of temperature on growth characteristics of Bacillus cereus TZ415', International Journal of Food Microbiology 55 (73-77)",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,True,Aerobic,NA
372_Sch_TF_TKP,Bacillus cereus,schoolfield_two_factor_tpk,Specific Growth Rate,0.5100036418166504,0.7372529983348899,313.7206894906813,4.005975340072085,NA,313.6388,77.9275572219,NA,NA,0.9875226842978952,30.996711522531175,34.98618788652303,NA,NA,schoolfield_two_factor_tpk,1,False,11,8,3,4,0.4146406154733014,3.2152718211768447,0.06265933904924184,3.2821435388723263,1.1216903284222033,1.6920692514283617,0.734704908926239,315.6748,372,Membre_Bcereus_Strain1,"2005, J MEMBRE and B LEPORQ and M VIALETTE and E METTLER and L PERRIER and D THUAULT and M ZWIETERING, 'Temperature effect on bacterial growth rate: quantitative microbiology approach including cardinal values and variability estimates to perform growth simulations on/in food'. International Journal of Food Microbiology, 100(1-3),pp179-186",NA,NA,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,cereus,True,Aerobic,30.0
